Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 297, 970000, 970000, 77, 77, 972384, 972384
0, 298, 980000, 980000, 77, 77, 982384, 982384
0, 299, 990000, 990000, 77, 77, 992384, 992384
0, 300, 1000000, 1000000, 77, 77, 1002384, 1002384
0, 301, 1010000, 1010000, 77, 77, 1012384, 1012384
0, 302, 1020000, 1020000, 77, 77, 1022384, 1022384
0, 303, 1030000, 1030000, 77, 77, 1032384, 1032384
0, 304, 1040000, 1040000, 77, 77, 1042384, 1042384
0, 305, 1050000, 1050000, 77, 77, 1052384, 1052384
0, 306, 1060000, 1060000, 77, 77, 1062384, 1062384
0, 307, 1070000, 1070000, 77, 77, 1072384, 1072384
0, 308, 1080000, 1080000, 77, 77, 1082384, 1082384
0, 309, 1090000, 1090000, 77, 77, 1092384, 1092384
0, 310, 1100000, 1100000, 77, 77, 1102384, 1102384
0, 311, 1110000, 1110000, 77, 77, 1112384, 1112384
0, 312, 1120000, 1120000, 77, 77, 1122384, 1122384
0, 313, 1130000, 1130000, 77, 77, 1132384, 1132384
0, 314, 1140000, 1140000, 77, 77, 1142384, 1142384
0, 315, 1150000, 1150000, 77, 77, 1152384, 1152384
0, 316, 1160000, 1160000, 77, 77, 1162384, 1162384
0, 317, 1170000, 1170000, 77, 77, 1172384, 1172384
0, 318, 1180000, 1180000, 77, 77, 1182384, 1182384
0, 319, 1190000, 1190000, 77, 77, 1192384, 1192384
0, 320, 1200000, 1200000, 77, 77, 1202384, 1202384
0, 321, 1210000, 1210000, 77, 77, 1212384, 1212384
0, 322, 1220000, 1220000, 77, 77, 1222384, 1222384
0, 323, 1230000, 1230000, 77, 77, 1232384, 1232384
0, 324, 1240000, 1240000, 77, 77, 1242384, 1242384
0, 325, 1250000, 1250000, 77, 77, 1252384, 1252384
0, 326, 1260000, 1260000, 77, 77, 1262384, 1262384
0, 327, 1270000, 1270000, 77, 77, 1272384, 1272384
0, 328, 1280000, 1280000, 77, 77, 1282384, 1282384
0, 329, 1290000, 1290000, 77, 77, 1292384, 1292384
0, 330, 1300000, 1300000, 77, 77, 1302384, 1302384
0, 331, 1310000, 1310000, 77, 77, 1312384, 1312384
0, 332, 1320000, 1320000, 77, 77, 1322384, 1322384
0, 333, 1330000, 1330000, 77, 77, 1332384, 1332384
0, 334, 1340000, 1340000, 77, 77, 1342384, 1342384
0, 335, 1350000, 1350000, 77, 77, 1352384, 1352384
0, 336, 1360000, 1360000, 77, 77, 1362384, 1362384
0, 337, 1370000, 1370000, 77, 77, 1372384, 1372384
0, 338, 1380000, 1380000, 77, 77, 1382384, 1382384
0, 339, 1390000, 1390000, 77, 77, 1392384, 1392384
0, 340, 1400000, 1400000, 77, 77, 1402384, 1402384
0, 341, 1410000, 1410000, 77, 77, 1412384, 1412384
0, 342, 1420000, 1420000, 77, 77, 1422384, 1422384
0, 343, 1430000, 1430000, 77, 77, 1432384, 1432384
0, 344, 1440000, 1440000, 77, 77, 1442384, 1442384
0, 345, 1450000, 1450000, 77, 77, 1452384, 1452384
0, 346, 1460000, 1460000, 77, 77, 1462384, 1462384
0, 347, 1470000, 1470000, 77, 77, 1472384, 1472384
0, 348, 1480000, 1480000, 77, 77, 1482384, 1482384
0, 349, 1490000, 1490000, 77, 77, 1492384, 1492384
0, 350, 1500000, 1500000, 77, 77, 1502384, 1502384
0, 351, 1510000, 1510000, 77, 77, 1512384, 1512384
0, 352, 1520000, 1520000, 77, 77, 1522384, 1522384
0, 353, 1530000, 1530000, 77, 77, 1532384, 1532384
0, 354, 1540000, 1540000, 77, 77, 1542384, 1542384
0, 355, 1550000, 1550000, 77, 77, 1552384, 1552384
0, 356, 1560000, 1560000, 77, 77, 1562384, 1562384
0, 357, 1570000, 1570000, 77, 77, 1572384, 1572384
0, 358, 1580000, 1580000, 77, 77, 1582384, 1582384
0, 359, 1590000, 1590000, 77, 77, 1592384, 1592384
0, 360, 1600000, 1600000, 77, 77, 1602384, 1602384
0, 361, 1610000, 1610000, 77, 77, 1612384, 1612384
0, 362, 1620000, 1620000, 77, 77, 1622384, 1622384
0, 363, 1630000, 1630000, 77, 77, 1632384, 1632384
0, 364, 1640000, 1640000, 77, 77, 1642384, 1642384
0, 365, 1650000, 1650000, 77, 77, 1652384, 1652384
0, 366, 1660000, 1660000, 77, 77, 1662384, 1662384
0, 367, 1670000, 1670000, 77, 77, 1672384, 1672384
0, 368, 1680000, 1680000, 77, 77, 1682384, 1682384
0, 369, 1690000, 1690000, 77, 77, 1692384, 1692384
0, 370, 1700000, 1700000, 77, 77, 1702384, 1702384
0, 371, 1710000, 1710000, 77, 77, 1712384, 1712384
0, 372, 1720000, 1720000, 77, 77, 1722384, 1722384
0, 373, 1730000, 1730000, 77, 77, 1732384, 1732384
0, 374, 1740000, 1740000, 77, 77, 1742384, 1742384
0, 375, 1750000, 1750000, 77, 77, 1752384, 1752384
0, 376, 1760000, 1760000, 77, 77, 1762384, 1762384
0, 377, 1770000, 1770000, 77, 77, 1772384, 1772384
0, 378, 1780000, 1780000, 77, 77, 1782384, 1782384
0, 379, 1790000, 1790000, 77, 77, 1792384, 1792384
0, 380, 1800000, 1800000, 77, 77, 1802384, 1802384
0, 381, 1810000, 1810000, 77, 77, 1812384, 1812384
0, 382, 1820000, 1820000, 77, 77, 1822384, 1822384
0, 383, 1830000, 1830000, 77, 77, 1832384, 1832384
0, 384, 1840000, 1840000, 77, 77, 1842384, 1842384
0, 385, 1850000, 1850000, 77, 77, 1852384, 1852384
0, 386, 1860000, 1860000, 77, 77, 1862384, 1862384
0, 387, 1870000, 1870000, 77, 77, 1872384, 1872384
0, 388, 1880000, 1880000, 77, 77, 1882384, 1882384
0, 389, 1890000, 1890000, 77, 77, 1892384, 1892384
0, 390, 1900000, 1900000, 77, 77, 1902384, 1902384
0, 391, 1910000, 1910000, 77, 77, 1912384, 1912384
0, 392, 1920000, 1920000, 77, 77, 1922384, 1922384
0, 393, 1930000, 1930000, 77, 77, 1932384, 1932384
0, 394, 1940000, 1940000, 77, 77, 1942384, 1942384
0, 395, 1950000, 1950000, 77, 77, 1952384, 1952384
0, 396, 1960000, 1960000, 77, 77, 1962384, 1962384
0, 397, 1970000, 1970000, 77, 77, 1972384, 1972384
0, 398, 1980000, 1980000, 77, 77, 1982384, 1982384
0, 399, 1990000, 1990000, 77, 77, 1992384, 1992384
0, 400, 0, 0, 492, 492, 2384, 2384
0, 401, 10000, 10000, 492, 492, 12384, 12384
0, 402, 20000, 20000, 492, 492, 22384, 22384
0, 403, 30000, 30000, 492, 492, 32384, 32384
0, 404, 40000, 40000, 492, 492, 42384, 42384
0, 405, 50000, 50000, 492, 492, 52384, 52384
0, 406, 60000, 60000, 492, 492, 62384, 62384
0, 407, 70000, 70000, 492, 492, 72384, 72384
0, 408, 80000, 80000, 492, 492, 82384, 82384
0, 409, 90000, 90000, 492, 492, 92384, 92384
0, 410, 100000, 100000, 492, 492, 102384, 102384
0, 411, 110000, 110000, 492, 492, 112384, 112384
0, 412, 120000, 120000, 492, 492, 122384, 122384
0, 413, 130000, 130000, 492, 492, 132384, 132384
0, 414, 140000, 140000, 492, 492, 142384, 142384
0, 415, 150000, 150000, 492, 492, 152384, 152384
0, 416, 160000, 160000, 492, 492, 162384, 162384
0, 417, 170000, 170000, 492, 492, 172384, 172384
0, 418, 180000, 180000, 492, 492, 182384, 182384
0, 419, 190000, 190000, 492, 492, 192384, 192384
0, 420, 200000, 200000, 492, 492, 202384, 202384
0, 421, 210000, 210000, 492, 492, 212384, 212384
0, 422, 220000, 220000, 492, 492, 222384, 222384
0, 423, 230000, 230000, 492, 492, 232384, 232384
0, 424, 240000, 240000, 492, 492, 242384, 242384
0, 425, 250000, 250000, 492, 492, 252384, 252384
0, 426, 260000, 260000, 492, 492, 262384, 262384
0, 427, 270000, 270000, 492, 492, 272384, 272384
0, 428, 280000, 280000, 492, 492, 282384, 282384
0, 429, 290000, 290000, 492, 492, 292384, 292384
0, 430, 300000, 300000, 492, 492, 302384, 302384
0, 431, 310000, 310000, 492, 492, 312384, 312384
0, 432, 320000, 320000, 492, 492, 322384, 322384
0, 433, 330000, 330000, 492, 492, 332384, 332384
0, 434, 340000, 340000, 492, 492, 342384, 342384
0, 435, 350000, 350000, 492, 492, 352384, 352384
0, 436, 360000, 360000, 492, 492, 362384, 362384
0, 437, 370000, 370000, 492, 492, 372384, 372384
0, 438, 380000, 380000, 492, 492, 382384, 382384
0, 439, 390000, 390000, 492, 492, 392384, 392384
0, 440, 400000, 400000, 492, 492, 402384, 402384
0, 441, 410000, 410000, 492, 492, 412384, 412384
0, 442, 420000, 420000, 492, 492, 422384, 422384
0, 443, 430000, 430000, 492, 492, 432384, 432384
0, 444, 440000, 440000, 492, 492, 442384, 442384
0, 445, 450000, 450000, 492, 492, 452384, 452384
0, 446, 460000, 460000, 492, 492, 462384, 462384
0, 447, 470000, 470000, 492, 492, 472384, 472384
0, 448, 480000, 480000, 492, 492, 482384, 482384
0, 449, 490000, 490000, 492, 492, 492384, 492384
0, 450, 500000, 500000, 492, 492, 502384, 502384
0, 451, 510000, 510000, 492, 492, 512384, 512384
0, 452, 520000, 520000, 492, 492, 522384, 522384
0, 453, 530000, 530000, 492, 492, 532384, 532384
0, 454, 540000, 540000, 492, 492, 542384, 542384
0, 455, 550000, 550000, 492, 492, 552384, 552384
0, 456, 560000, 560000, 492, 492, 562384, 562384
0, 457, 570000, 570000, 492, 492, 572384, 572384
0, 458, 580000, 580000, 492, 492, 582384, 582384
0, 459, 590000, 590000, 492, 492, 592384, 592384
0, 460, 600000, 600000, 492, 492, 602384, 602384
0, 461, 610000, 610000, 492, 492, 612384, 612384
0, 462, 620000, 620000, 492, 492, 622384, 622384
0, 463, 630000, 630000, 492, 492, 632384, 632384
0, 464, 640000, 640000, 492, 492, 642384, 642384
0, 465, 650000, 650000, 492, 492, 652384, 652384
0, 466, 660000, 660000, 492, 492, 662384, 662384
0, 467, 670000, 670000, 492, 492, 672384, 672384
0, 468, 680000, 680000, 492, 492, 682384, 682384
0, 469, 690000, 690000, 492, 492, 692384, 692384
0, 470, 700000, 700000, 492, 492, 702384, 702384
0, 471, 710000, 710000, 492, 492, 712384, 712384
0, 472, 720000, 720000, 492, 492, 722384, 722384
0, 473, 730000, 730000, 492, 492, 732384, 732384
0, 474, 740000, 740000, 492, 492, 742384, 742384
0, 475, 750000, 750000, 492, 492, 752384, 752384
0, 476, 760000, 760000, 492, 492, 762384, 762384
0, 477, 770000, 770000, 492, 492, 772384, 772384
0, 478, 780000, 780000, 492, 492, 782384, 782384
0, 479, 790000, 790000, 492, 492, 792384, 792384
0, 480, 800000, 800000, 492, 492, 802384, 802384
0, 481, 810000, 810000, 492, 492, 812384, 812384
0, 482, 820000, 820000, 492, 492, 822384, 822384
0, 483, 830000, 830000, 492, 492, 832384, 832384
0, 484, 840000, 840000, 492, 492, 842384, 842384
