Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 54, 540000, 540000, 7300, 7300, 550000, 550000
0, 55, 550000, 550000, 7300, 7300, 560000, 560000
0, 56, 560000, 560000, 7300, 7300, 570000, 570000
0, 57, 570000, 570000, 7300, 7300, 580000, 580000
0, 58, 580000, 580000, 7300, 7300, 590000, 590000
0, 59, 590000, 590000, 7300, 7300, 600000, 600000
0, 60, 600000, 600000, 7300, 7300, 610000, 610000
0, 61, 610000, 610000, 7300, 7300, 620000, 620000
0, 62, 620000, 620000, 7300, 7300, 630000, 630000
0, 63, 630000, 630000, 7300, 7300, 640000, 640000
0, 64, 640000, 640000, 7300, 7300, 650000, 650000
0, 65, 650000, 650000, 7300, 7300, 660000, 660000
0, 66, 660000, 660000, 7300, 7300, 670000, 670000
0, 67, 670000, 670000, 7300, 7300, 680000, 680000
0, 68, 680000, 680000, 7300, 7300, 690000, 690000
0, 69, 690000, 690000, 7300, 7300, 700000, 700000
0, 70, 700000, 700000, 7300, 7300, 710000, 710000
0, 71, 710000, 710000, 7300, 7300, 720000, 720000
0, 72, 720000, 720000, 7300, 7300, 730000, 730000
0, 73, 730000, 730000, 7300, 7300, 740000, 740000
0, 74, 740000, 740000, 7300, 7300, 750000, 750000
0, 75, 750000, 750000, 7300, 7300, 760000, 760000
0, 76, 760000, 760000, 7300, 7300, 770000, 770000
0, 77, 770000, 770000, 7300, 7300, 780000, 780000
0, 78, 780000, 780000, 7300, 7300, 790000, 790000
0, 79, 790000, 790000, 7300, 7300, 800000, 800000
0, 80, 800000, 800000, 7300, 7300, 810000, 810000
0, 81, 810000, 810000, 7300, 7300, 820000, 820000
0, 82, 820000, 820000, 7300, 7300, 830000, 830000
0, 83, 830000, 830000, 7300, 7300, 840000, 840000
0, 84, 840000, 840000, 7300, 7300, 850000, 850000
0, 85, 850000, 850000, 7300, 7300, 860000, 860000
0, 86, 860000, 860000, 7300, 7300, 870000, 870000
0, 87, 870000, 870000, 7300, 7300, 880000, 880000
0, 88, 880000, 880000, 7300, 7300, 890000, 890000
0, 89, 890000, 890000, 7300, 7300, 900000, 900000
0, 90, 900000, 900000, 7300, 7300, 910000, 910000
0, 91, 910000, 910000, 7300, 7300, 920000, 920000
0, 92, 920000, 920000, 7300, 7300, 930000, 930000
0, 93, 930000, 930000, 7300, 7300, 940000, 940000
0, 94, 940000, 940000, 7300, 7300, 950000, 950000
0, 95, 950000, 950000, 7300, 7300, 960000, 960000
0, 96, 960000, 960000, 7300, 7300, 970000, 970000
0, 97, 970000, 970000, 7300, 7300, 980000, 980000
0, 98, 980000, 980000, 7300, 7300, 990000, 990000
0, 99, 990000, 990000, 7300, 7300, 1000000, 1000000
0, 100, 1000000, 1000000, 7300, 7300, 1010000, 1010000
0, 101, 1010000, 1010000, 7300, 7300, 1020000, 1020000
0, 102, 1020000, 1020000, 7300, 7300, 1030000, 1030000
0, 103, 1030000, 1030000, 7300, 7300, 1040000, 1040000
0, 104, 1040000, 1040000, 7300, 7300, 1050000, 1050000
0, 105, 1050000, 1050000, 7300, 7300, 1060000, 1060000
0, 106, 1060000, 1060000, 7300, 7300, 1070000, 1070000
0, 107, 1070000, 1070000, 7300, 7300, 1080000, 1080000
0, 108, 1080000, 1080000, 7300, 7300, 1090000, 1090000
0, 109, 1090000, 1090000, 7300, 7300, 1100000, 1100000
0, 110, 1100000, 1100000, 7300, 7300, 1110000, 1110000
0, 111, 1110000, 1110000, 7300, 7300, 1120000, 1120000
0, 112, 1120000, 1120000, 7300, 7300, 1130000, 1130000
0, 113, 1130000, 1130000, 7300, 7300, 1140000, 1140000
0, 114, 1140000, 1140000, 7300, 7300, 1150000, 1150000
0, 115, 1150000, 1150000, 7300, 7300, 1160000, 1160000
0, 116, 1160000, 1160000, 7300, 7300, 1170000, 1170000
0, 117, 1170000, 1170000, 7300, 7300, 1180000, 1180000
0, 118, 1180000, 1180000, 7300, 7300, 1190000, 1190000
0, 119, 1190000, 1190000, 7300, 7300, 1200000, 1200000
0, 120, 1200000, 1200000, 7300, 7300, 1210000, 1210000
0, 121, 1210000, 1210000, 7300, 7300, 1220000, 1220000
0, 122, 1220000, 1220000, 7300, 7300, 1230000, 1230000
0, 123, 1230000, 1230000, 7300, 7300, 1240000, 1240000
0, 124, 1240000, 1240000, 7300, 7300, 1250000, 1250000
0, 125, 1250000, 1250000, 7300, 7300, 1260000, 1260000
0, 126, 1260000, 1260000, 7300, 7300, 1270000, 1270000
0, 127, 1270000, 1270000, 7300, 7300, 1280000, 1280000
0, 128, 1280000, 1280000, 7300, 7300, 1290000, 1290000
0, 129, 1290000, 1290000, 7300, 7300, 1300000, 1300000
0, 130, 1300000, 1300000, 7300, 7300, 1310000, 1310000
0, 131, 1310000, 1310000, 7300, 7300, 1320000, 1320000
0, 132, 1320000, 1320000, 7300, 7300, 1330000, 1330000
0, 133, 1330000, 1330000, 7300, 7300, 1340000, 1340000
0, 134, 1340000, 1340000, 7300, 7300, 1350000, 1350000
0, 135, 1350000, 1350000, 7300, 7300, 1360000, 1360000
0, 136, 1360000, 1360000, 7300, 7300, 1370000, 1370000
0, 137, 1370000, 1370000, 7300, 7300, 1380000, 1380000
0, 138, 1380000, 1380000, 7300, 7300, 1390000, 1390000
0, 139, 1390000, 1390000, 7300, 7300, 1400000, 1400000
0, 140, 1400000, 1400000, 7300, 7300, 1410000, 1410000
0, 141, 1410000, 1410000, 7300, 7300, 1420000, 1420000
0, 142, 1420000, 1420000, 7300, 7300, 1430000, 1430000
0, 143, 1430000, 1430000, 7300, 7300, 1440000, 1440000
0, 144, 1440000, 1440000, 7300, 7300, 1450000, 1450000
0, 145, 1450000, 1450000, 7300, 7300, 1460000, 1460000
0, 146, 1460000, 1460000, 7300, 7300, 1470000, 1470000
0, 147, 1470000, 1470000, 7300, 7300, 1480000, 1480000
0, 148, 1480000, 1480000, 7300, 7300, 1490000, 1490000
0, 149, 1490000, 1490000, 7300, 7300, 1500000, 1500000
0, 150, 1500000, 1500000, 7300, 7300, 1510000, 1510000
0, 151, 1510000, 1510000, 7300, 7300, 1520000, 1520000
0, 152, 1520000, 1520000, 7300, 7300, 1530000, 1530000
0, 153, 1530000, 1530000, 7300, 7300, 1540000, 1540000
0, 154, 1540000, 1540000, 7300, 7300, 1550000, 1550000
0, 155, 1550000, 1550000, 7300, 7300, 1560000, 1560000
0, 156, 1560000, 1560000, 7300, 7300, 1570000, 1570000
0, 157, 1570000, 1570000, 7300, 7300, 1580000, 1580000
0, 158, 1580000, 1580000, 7300, 7300, 1590000, 1590000
0, 159, 1590000, 1590000, 7300, 7300, 1600000, 1600000
0, 160, 1600000, 1600000, 7300, 7300, 1610000, 1610000
0, 161, 1610000, 1610000, 7300, 7300, 1620000, 1620000
0, 162, 1620000, 1620000, 7300, 7300, 1630000, 1630000
0, 163, 1630000, 1630000, 7300, 7300, 1640000, 1640000
0, 164, 1640000, 1640000, 7300, 7300, 1650000, 1650000
0, 165, 1650000, 1650000, 7300, 7300, 1660000, 1660000
0, 166, 1660000, 1660000, 7300, 7300, 1670000, 1670000
0, 167, 1670000, 1670000, 7300, 7300, 1680000, 1680000
0, 168, 1680000, 1680000, 7300, 7300, 1690000, 1690000
0, 169, 1690000, 1690000, 7300, 7300, 1700000, 1700000
0, 170, 1700000, 1700000, 7300, 7300, 1710000, 1710000
0, 171, 1710000, 1710000, 7300, 7300, 1720000, 1720000
0, 172, 1720000, 1720000, 7300, 7300, 1730000, 1730000
0, 173, 1730000, 1730000, 7300, 7300, 1740000, 1740000
0, 174, 1740000, 1740000, 7300, 7300, 1750000, 1750000
0, 175, 1750000, 1750000, 7300, 7300, 1760000, 1760000
0, 176, 1760000, 1760000, 7300, 7300, 1770000, 1770000
0, 177, 1770000, 1770000, 7300, 7300, 1780000, 1780000
0, 178, 1780000, 1780000, 7300, 7300, 1790000, 1790000
0, 179, 1790000, 1790000, 7300, 7300, 1800000, 1800000
0, 180, 1800000, 1800000, 7300, 7300, 1810000, 1810000
0, 181, 1810000, 1810000, 7300, 7300, 1820000, 1820000
0, 182, 1820000, 1820000, 7300, 7300, 1830000, 1830000
0, 183, 1830000, 1830000, 7300, 7300, 1840000, 1840000
0, 184, 1840000, 1840000, 7300, 7300, 1850000, 1850000
0, 185, 1850000, 1850000, 7300, 7300, 1860000, 1860000
0, 186, 1860000, 1860000, 7300, 7300, 1870000, 1870000
0, 187, 1870000, 1870000, 7300, 7300, 1880000, 1880000
0, 188, 1880000, 1880000, 7300, 7300, 1890000, 1890000
0, 189, 1890000, 1890000, 7300, 7300, 1900000, 1900000
0, 190, 1900000, 1900000, 7300, 7300, 1910000, 1910000
0, 191, 1910000, 1910000, 7300, 7300, 1920000, 1920000
0, 192, 1920000, 1920000, 7300, 7300, 1930000, 1930000
0, 193, 1930000, 1930000, 7300, 7300, 1940000, 1940000
0, 194, 1940000, 1940000, 7300, 7300, 1950000, 1950000
0, 195, 1950000, 1950000, 7300, 7300, 1960000, 1960000
0, 196, 1960000, 1960000, 7300, 7300, 1970000, 1970000
0, 197, 1970000, 1970000, 7300, 7300, 1980000, 1980000
0, 198, 1980000, 1980000, 7300, 7300, 1990000, 1990000
0, 199, 1990000, 1990000, 7300, 7300, 2000000, 2000000
0, 200, 2000000, 2000000, 7300, 7300, 2010000, 2010000
0, 201, 2010000, 2010000, 7300, 7300, 2020000, 2020000
0, 202, 2020000, 2020000, 7300, 7300, 2030000, 2030000
0, 203, 2030000, 2030000, 7300, 7300, 2040000, 2040000
0, 204, 2040000, 2040000, 7300, 7300, 2050000, 2050000
0, 205, 2050000, 2050000, 7300, 7300, 2060000, 2060000
0, 206, 2060000, 2060000, 7300, 7300, 2070000, 2070000
0, 207, 2070000, 2070000, 7300, 7300, 2080000, 2080000
0, 208, 2080000, 2080000, 7300, 7300, 2090000, 2090000
0, 209, 2090000, 2090000, 7300, 7300, 2100000, 2100000
0, 210, 2100000, 2100000, 7300, 7300, 2110000, 2110000
0, 211, 2110000, 2110000, 7300, 7300, 2120000, 2120000
0, 212, 2120000, 2120000, 7300, 7300, 2130000, 2130000
0, 213, 2130000, 2130000, 7300, 7300, 2140000, 2140000
0, 214, 2140000, 2140000, 7300, 7300, 2150000, 2150000
0, 215, 2150000, 2150000, 7300, 7300, 2160000, 2160000
0, 216, 2160000, 2160000, 7300, 7300, 2170000, 2170000
0, 217, 2170000, 2170000, 7300, 7300, 2180000, 2180000
0, 218, 2180000, 2180000, 7300, 7300, 2190000, 2190000
0, 219, 2190000, 2190000, 7300, 7300, 2200000, 2200000
0, 220, 2200000, 2200000, 7300, 7300, 2210000, 2210000
0, 221, 2210000, 2210000, 7300, 7300, 2220000, 2220000
0, 222, 2220000, 2220000, 7300, 7300, 2230000, 2230000
0, 223, 2230000, 2230000, 7300, 7300, 2240000, 2240000
0, 224, 2240000, 2240000, 7300, 7300, 2250000, 2250000
0, 225, 2250000, 2250000, 7300, 7300, 2260000, 2260000
0, 226, 2260000, 2260000, 7300, 7300, 2270000, 2270000
0, 227, 2270000, 2270000, 7300, 7300, 2280000, 2280000
0, 228, 2280000, 2280000, 7300, 7300, 2290000, 2290000
0, 229, 2290000, 2290000, 7300, 7300, 2300000, 2300000
0, 230, 2300000, 2300000, 7300, 7300, 2310000, 2310000
0, 231, 2310000, 2310000, 7300, 7300, 2320000, 2320000
0, 232, 2320000, 2320000, 7300, 7300, 2330000, 2330000
0, 233, 2330000, 2330000, 7300, 7300, 2340000, 2340000
0, 234, 2340000, 2340000, 7300, 7300, 2350000, 2350000
0, 235, 2350000, 2350000, 7300, 7300, 2360000, 2360000
0, 236, 2360000, 2360000, 7300, 7300, 2370000, 2370000
0, 237, 2370000, 2370000, 7300, 7300, 2380000, 2380000
0, 238, 2380000, 2380000, 7300, 7300, 2390000, 2390000
0, 239, 2390000, 2390000, 7300, 7300, 2400000, 2400000
0, 240, 2400000, 2400000, 7300, 7300, 2410000, 2410000
0, 241, 2410000, 2410000, 7300, 7300, 2420000, 2420000
0, 242, 2420000, 2420000, 7300, 7300, 2430000, 2430000
0, 243, 2430000, 2430000, 7300, 7300, 2440000, 2440000
0, 244, 2440000, 2440000, 7300, 7300, 2450000, 2450000
0, 245, 2450000, 2450000, 7300, 7300, 2460000, 2460000
0, 246, 2460000, 2460000, 7300, 7300, 2470000, 2470000
0, 247, 2470000, 2470000, 7300, 7300, 2480000, 2480000
0, 248, 2480000, 2480000, 7300, 7300, 2490000, 2490000
0, 249, 2490000, 2490000, 7300, 7300, 2500000, 2500000
0, 250, 2500000, 2500000, 7300, 7300, 2510000, 2510000
0, 251, 2510000, 2510000, 7300, 7300, 2520000, 2520000
0, 252, 2520000, 2520000, 7300, 7300, 2530000, 2530000
0, 253, 2530000, 2530000, 7300, 7300, 2540000, 2540000
0, 254, 2540000, 2540000, 7300, 7300, 2550000, 2550000
0, 255, 2550000, 2550000, 7300, 7300, 2560000, 2560000
0, 256, 2560000, 2560000, 7300, 7300, 2570000, 2570000
0, 257, 2570000, 2570000, 7300, 7300, 2580000, 2580000
0, 258, 2580000, 2580000, 7300, 7300, 2590000, 2590000
0, 259, 2590000, 2590000, 7300, 7300, 2600000, 2600000
0, 260, 2600000, 2600000, 7300, 7300, 2610000, 2610000
0, 261, 2610000, 2610000, 7300, 7300, 2620000, 2620000
0, 262, 2620000, 2620000, 7300, 7300, 2630000, 2630000
0, 263, 2630000, 2630000, 7300, 7300, 2640000, 2640000
0, 264, 2640000, 2640000, 7300, 7300, 2650000, 2650000
0, 265, 2650000, 2650000, 7300, 7300, 2660000, 2660000
0, 266, 2660000, 2660000, 7300, 7300, 2670000, 2670000
0, 267, 2670000, 2670000, 7300, 7300, 2680000, 2680000
0, 268, 2680000, 2680000, 7300, 7300, 2690000, 2690000
0, 269, 2690000, 2690000, 7300, 7300, 2700000, 2700000
0, 270, 2700000, 2700000, 7300, 7300, 2710000, 2710000
0, 271, 2710000, 2710000, 7300, 7300, 2720000, 2720000
0, 272, 2720000, 2720000, 7300, 7300, 2730000, 2730000
0, 273, 2730000, 2730000, 7300, 7300, 2740000, 2740000
0, 274, 2740000, 2740000, 7300, 7300, 2750000, 2750000
0, 275, 2750000, 2750000, 7300, 7300, 2760000, 2760000
0, 276, 2760000, 2760000, 7300, 7300, 2770000, 2770000
0, 277, 2770000, 2770000, 7300, 7300, 2780000, 2780000
0, 278, 2780000, 2780000, 7300, 7300, 2790000, 2790000
0, 279, 2790000, 2790000, 7300, 7300, 2800000, 2800000
0, 280, 2800000, 2800000, 7300, 7300, 2810000, 2810000
0, 281, 2810000, 2810000, 7300, 7300, 2820000, 2820000
0, 282, 2820000, 2820000, 7300, 7300, 2830000, 2830000
0, 283, 2830000, 2830000, 7300, 7300, 2840000, 2840000
0, 284, 2840000, 2840000, 7300, 7300, 2850000, 2850000
0, 285, 2850000, 2850000, 7300, 7300, 2860000, 2860000
0, 286, 2860000, 2860000, 7300, 7300, 2870000, 2870000
0, 287, 2870000, 2870000, 7300, 7300, 2880000, 2880000
0, 288, 2880000, 2880000, 7300, 7300, 2890000, 2890000
0, 289, 2890000, 2890000, 7300, 7300, 2900000, 2900000
0, 290, 2900000, 2900000, 7300, 7300, 2910000, 2910000
0, 291, 2910000, 2910000, 7300, 7300, 2920000, 2920000
0, 292, 2920000, 2920000, 7300, 7300, 2930000, 2930000
0, 293, 2930000, 2930000, 7300, 7300, 2940000, 2940000
0, 294, 2940000, 2940000, 7300, 7300, 2950000, 2950000
0, 295, 2950000, 2950000, 7300, 7300, 2960000, 2960000
0, 296, 2960000, 2960000, 7300, 7300, 2970000, 2970000
0, 297, 2970000, 2970000, 7300, 7300, 2980000, 2980000
0, 298, 2980000, 2980000, 7300, 7300, 2990000, 2990000
0, 299, 2990000, 2990000, 7300, 7300, 3000000, 3000000
0, 300, 3000000, 3000000, 7300, 7300, 3010000, 3010000
0, 301, 3010000, 3010000, 7300, 7300, 3020000, 3020000
0, 302, 3020000, 3020000, 7300, 7300, 3030000, 3030000
0, 303, 3030000, 3030000, 7300, 7300, 3040000, 3040000
0, 304, 3040000, 3040000, 7300, 7300, 3050000, 3050000
0, 305, 3050000, 3050000, 7300, 7300, 3060000, 3060000
0, 306, 3060000, 3060000, 7300, 7300, 3070000, 3070000
0, 307, 3070000, 3070000, 7300, 7300, 3080000, 3080000
0, 308, 3080000, 3080000, 7300, 7300, 3090000, 3090000
0, 309, 3090000, 3090000, 7300, 7300, 3100000, 3100000
0, 310, 3100000, 3100000, 7300, 7300, 3110000, 3110000
0, 311, 3110000, 3110000, 7300, 7300, 3120000, 3120000
0, 312, 3120000, 3120000, 7300, 7300, 3130000, 3130000
0, 313, 3130000, 3130000, 7300, 7300, 3140000, 3140000
0, 314, 3140000, 3140000, 7300, 7300, 3150000, 3150000
0, 315, 3150000, 3150000, 7300, 7300, 3160000, 3160000
0, 316, 3160000, 3160000, 7300, 7300, 3170000, 3170000
0, 317, 3170000, 3170000, 7300, 7300, 3180000, 3180000
0, 318, 3180000, 3180000, 7300, 7300, 3190000, 3190000
0, 319, 3190000, 3190000, 7300, 7300, 3200000, 3200000
0, 320, 3200000, 3200000, 7300, 7300, 3210000, 3210000
0, 321, 3210000, 3210000, 7300, 7300, 3220000, 3220000
0, 322, 3220000, 3220000, 7300, 7300, 3230000, 3230000
0, 323, 3230000, 3230000, 7300, 7300, 3240000, 3240000
0, 324, 3240000, 3240000, 7300, 7300, 3250000, 3250000
0, 325, 3250000, 3250000, 7300, 7300, 3260000, 3260000
0, 326, 3260000, 3260000, 7300, 7300, 3270000, 3270000
0, 327, 3270000, 3270000, 7300, 7300, 3280000, 3280000
0, 328, 3280000, 3280000, 7300, 7300, 3290000, 3290000
0, 329, 3290000, 3290000, 7300, 7300, 3300000, 3300000
0, 330, 3300000, 3300000, 7300, 7300, 3310000, 3310000
0, 331, 3310000, 3310000, 7300, 7300, 3320000, 3320000
0, 332, 3320000, 3320000, 7300, 7300, 3330000, 3330000
0, 333, 3330000, 3330000, 7300, 7300, 3340000, 3340000
0, 334, 3340000, 3340000, 7300, 7300, 3350000, 3350000
0, 335, 3350000, 3350000, 7300, 7300, 3360000, 3360000
0, 336, 3360000, 3360000, 7300, 7300, 3370000, 3370000
0, 337, 3370000, 3370000, 7300, 7300, 3380000, 3380000
0, 338, 3380000, 3380000, 7300, 7300, 3390000, 3390000
0, 339, 3390000, 3390000, 7300, 7300, 3400000, 3400000
0, 340, 3400000, 3400000, 7300, 7300, 3410000, 3410000
0, 341, 3410000, 3410000, 7300, 7300, 3420000, 3420000
0, 342, 3420000, 3420000, 7300, 7300, 3430000, 3430000
0, 343, 3430000, 3430000, 7300, 7300, 3440000, 3440000
0, 344, 3440000, 3440000, 7300, 7300, 3450000, 3450000
0, 345, 3450000, 3450000, 7300, 7300, 3460000, 3460000
0, 346, 3460000, 3460000, 7300, 7300, 3470000, 3470000
0, 347, 3470000, 3470000, 7300, 7300, 3480000, 3480000
0, 348, 3480000, 3480000, 7300, 7300, 3490000, 3490000
0, 349, 3490000, 3490000, 7300, 7300, 3500000, 3500000
0, 350, 3500000, 3500000, 7300, 7300, 3510000, 3510000
0, 351, 3510000, 3510000, 7300, 7300, 3520000, 3520000
0, 352, 3520000, 3520000, 7300, 7300, 3530000, 3530000
0, 353, 3530000, 3530000, 7300, 7300, 3540000, 3540000
0, 354, 3540000, 3540000, 7300, 7300, 3550000, 3550000
0, 355, 3550000, 3550000, 7300, 7300, 3560000, 3560000
0, 356, 3560000, 3560000, 7300, 7300, 3570000, 3570000
0, 357, 3570000, 3570000, 7300, 7300, 3580000, 3580000
0, 358, 3580000, 3580000, 7300, 7300, 3590000, 3590000
0, 359, 3590000, 3590000, 7300, 7300, 3600000, 3600000
0, 360, 3600000, 3600000, 7300, 7300, 3610000, 3610000
0, 361, 3610000, 3610000, 7300, 7300, 3620000, 3620000
0, 362, 3620000, 3620000, 7300, 7300, 3630000, 3630000
0, 363, 3630000, 3630000, 7300, 7300, 3640000, 3640000
0, 364, 3640000, 3640000, 7300, 7300, 3650000, 3650000
0, 365, 3650000, 3650000, 7300, 7300, 3660000, 3660000
0, 366, 3660000, 3660000, 7300, 7300, 3670000, 3670000
0, 367, 3670000, 3670000, 7300, 7300, 3680000, 3680000
0, 368, 3680000, 3680000, 7300, 7300, 3690000, 3690000
0, 369, 3690000, 3690000, 7300, 7300, 3700000, 3700000
0, 370, 3700000, 3700000, 7300, 7300, 3710000, 3710000
0, 371, 3710000, 3710000, 7300, 7300, 3720000, 3720000
0, 372, 3720000, 3720000, 7300, 7300, 3730000, 3730000
0, 373, 3730000, 3730000, 7300, 7300, 3740000, 3740000
0, 374, 3740000, 3740000, 7300, 7300, 3750000, 3750000
0, 375, 3750000, 3750000, 7300, 7300, 3760000, 3760000
0, 376, 3760000, 3760000, 7300, 7300, 3770000, 3770000
0, 377, 3770000, 3770000, 7300, 7300, 3780000, 3780000
0, 378, 3780000, 3780000, 7300, 7300, 3790000, 3790000
0, 379, 3790000, 3790000, 7300, 7300, 3800000, 3800000
0, 380, 3800000, 3800000, 7300, 7300, 3810000, 3810000
0, 381, 3810000, 3810000, 7300, 7300, 3820000, 3820000
0, 382, 3820000, 3820000, 7300, 7300, 3830000, 3830000
0, 383, 3830000, 3830000, 7300, 7300, 3840000, 3840000
0, 384, 3840000, 3840000, 7300, 7300, 3850000, 3850000
0, 385, 3850000, 3850000, 7300, 7300, 3860000, 3860000
0, 386, 3860000, 3860000, 7300, 7300, 3870000, 3870000
0, 387, 3870000, 3870000, 7300, 7300, 3880000, 3880000
0, 388, 3880000, 3880000, 7300, 7300, 3890000, 3890000
0, 389, 3890000, 3890000, 7300, 7300, 3900000, 3900000
0, 390, 3900000, 3900000, 7300, 7300, 3910000, 3910000
0, 391, 3910000, 3910000, 7300, 7300, 3920000, 3920000
0, 392, 3920000, 3920000, 7300, 7300, 3930000, 3930000
0, 393, 3930000, 3930000, 7300, 7300, 3940000, 3940000
0, 394, 3940000, 3940000, 7300, 7300, 3950000, 3950000
0, 395, 3950000, 3950000, 7300, 7300, 3960000, 3960000
0, 396, 3960000, 3960000, 7300, 7300, 3970000, 3970000
0, 397, 3970000, 3970000, 7300, 7300, 3980000, 3980000
0, 398, 3980000, 3980000, 7300, 7300, 3990000, 3990000
0, 399, 3990000, 3990000, 7300, 7300, 4000000, 4000000
0, 400, 4000000, 4000000, 7300, 7300, 4010000, 4010000
0, 401, 4010000, 4010000, 7300, 7300, 4020000, 4020000
0, 402, 4020000, 4020000, 7300, 7300, 4030000, 4030000
0, 403, 4030000, 4030000, 7300, 7300, 4040000, 4040000
0, 404, 4040000, 4040000, 7300, 7300, 4050000, 4050000
0, 405, 4050000, 4050000, 7300, 7300, 4060000, 4060000
0, 406, 4060000, 4060000, 7300, 7300, 4070000, 4070000
0, 407, 4070000, 4070000, 7300, 7300, 4080000, 4080000
0, 408, 4080000, 4080000, 7300, 7300, 4090000, 4090000
0, 409, 4090000, 4090000, 7300, 7300, 4100000, 4100000
0, 410, 4100000, 4100000, 7300, 7300, 4110000, 4110000
0, 411, 4110000, 4110000, 7300, 7300, 4120000, 4120000
0, 412, 4120000, 4120000, 7300, 7300, 4130000, 4130000
0, 413, 4130000, 4130000, 7300, 7300, 4140000, 4140000
0, 414, 4140000, 4140000, 7300, 7300, 4150000, 4150000
0, 415, 4150000, 4150000, 7300, 7300, 4160000, 4160000
0, 416, 4160000, 4160000, 7300, 7300, 4170000, 4170000
0, 417, 4170000, 4170000, 7300, 7300, 4180000, 4180000
0, 418, 4180000, 4180000, 7300, 7300, 4190000, 4190000
0, 419, 4190000, 4190000, 7300, 7300, 4200000, 4200000
0, 420, 4200000, 4200000, 7300, 7300, 4210000, 4210000
0, 421, 4210000, 4210000, 7300, 7300, 4220000, 4220000
0, 422, 4220000, 4220000, 7300, 7300, 4230000, 4230000
0, 423, 4230000, 4230000, 7300, 7300, 4240000, 4240000
0, 424, 4240000, 4240000, 7300, 7300, 4250000, 4250000
0, 425, 4250000, 4250000, 7300, 7300, 4260000, 4260000
0, 426, 4260000, 4260000, 7300, 7300, 4270000, 4270000
0, 427, 4270000, 4270000, 7300, 7300, 4280000, 4280000
0, 428, 4280000, 4280000, 7300, 7300, 4290000, 4290000
0, 429, 4290000, 4290000, 7300, 7300, 4300000, 4300000
0, 430, 4300000, 4300000, 7300, 7300, 4310000, 4310000
0, 431, 4310000, 4310000, 7300, 7300, 4320000, 4320000
0, 432, 4320000, 4320000, 7300, 7300, 4330000, 4330000
